,datetime,value,unique_id
0,1980-01-01,80.907,Rio Guayllabamba
1,1980-01-02,59.695,Rio Guayllabamba
2,1980-01-03,83.585,Rio Guayllabamba
3,1980-01-04,102.273,Rio Guayllabamba
4,1980-01-05,80.834,Rio Guayllabamba
5,1980-01-06,48.383,Rio Guayllabamba
6,1980-01-07,43.469,Rio Guayllabamba
7,1980-01-08,43.914,Rio Guayllabamba
8,1980-01-09,46.292,Rio Guayllabamba
9,1980-01-10,56.937,Rio Guayllabamba
10,1980-01-11,98.836,Rio Guayllabamba
11,1980-01-12,140.166,Rio Guayllabamba
12,1980-01-13,162.866,Rio Guayllabamba
13,1980-01-14,96.27,Rio Guayllabamba
14,1980-01-15,111.607,Rio Guayllabamba
15,1980-01-16,145.951,Rio Guayllabamba
16,1980-01-17,169.356,Rio Guayllabamba
17,1980-01-18,192.237,Rio Guayllabamba
18,1980-01-19,148.369,Rio Guayllabamba
19,1980-01-20,170.437,Rio Guayllabamba
20,1980-01-21,244.752,Rio Guayllabamba
21,1980-01-22,120.507,Rio Guayllabamba
22,1980-01-23,73.479,Rio Guayllabamba
23,1980-01-24,66.123,Rio Guayllabamba
24,1980-01-25,89.145,Rio Guayllabamba
25,1980-01-26,97.1,Rio Guayllabamba
26,1980-01-27,68.415,Rio Guayllabamba
27,1980-01-28,64.679,Rio Guayllabamba
28,1980-01-29,111.731,Rio Guayllabamba
29,1980-01-30,154.857,Rio Guayllabamba
30,1980-01-31,258.855,Rio Guayllabamba
31,1980-02-01,296.523,Rio Guayllabamba
32,1980-02-02,162.451,Rio Guayllabamba
33,1980-02-03,184.326,Rio Guayllabamba
34,1980-02-04,211.984,Rio Guayllabamba
35,1980-02-05,300.695,Rio Guayllabamba
36,1980-02-06,287.714,Rio Guayllabamba
37,1980-02-07,211.246,Rio Guayllabamba
38,1980-02-08,268.464,Rio Guayllabamba
39,1980-02-09,233.244,Rio Guayllabamba
40,1980-02-10,168.78,Rio Guayllabamba
41,1980-02-11,119.613,Rio Guayllabamba
42,1980-02-12,98.105,Rio Guayllabamba
43,1980-02-13,79.051,Rio Guayllabamba
44,1980-02-14,84.313,Rio Guayllabamba
45,1980-02-15,91.942,Rio Guayllabamba
46,1980-02-16,88.278,Rio Guayllabamba
47,1980-02-17,109.497,Rio Guayllabamba
48,1980-02-18,200.476,Rio Guayllabamba
49,1980-02-19,276.267,Rio Guayllabamba
50,1980-02-20,209.188,Rio Guayllabamba
51,1980-02-21,154.279,Rio Guayllabamba
52,1980-02-22,155.975,Rio Guayllabamba
53,1980-02-23,183.011,Rio Guayllabamba
54,1980-02-24,250.606,Rio Guayllabamba
55,1980-02-25,239.883,Rio Guayllabamba
56,1980-02-26,164.925,Rio Guayllabamba
57,1980-02-27,98.369,Rio Guayllabamba
58,1980-02-28,116.472,Rio Guayllabamba
59,1980-02-29,107.098,Rio Guayllabamba
60,1980-03-01,106.292,Rio Guayllabamba
61,1980-03-02,120.792,Rio Guayllabamba
62,1980-03-03,141.991,Rio Guayllabamba
63,1980-03-04,272.094,Rio Guayllabamba
64,1980-03-05,389.85,Rio Guayllabamba
65,1980-03-06,282.189,Rio Guayllabamba
66,1980-03-07,183.097,Rio Guayllabamba
67,1980-03-08,99.502,Rio Guayllabamba
68,1980-03-09,69.744,Rio Guayllabamba
69,1980-03-10,65.148,Rio Guayllabamba
70,1980-03-11,76.425,Rio Guayllabamba
71,1980-03-12,76.004,Rio Guayllabamba
72,1980-03-13,68.594,Rio Guayllabamba
73,1980-03-14,71.278,Rio Guayllabamba
74,1980-03-15,71.338,Rio Guayllabamba
75,1980-03-16,95.523,Rio Guayllabamba
76,1980-03-17,92.529,Rio Guayllabamba
77,1980-03-18,71.632,Rio Guayllabamba
78,1980-03-19,98.283,Rio Guayllabamba
79,1980-03-20,153.486,Rio Guayllabamba
80,1980-03-21,173.134,Rio Guayllabamba
81,1980-03-22,124.637,Rio Guayllabamba
82,1980-03-23,128.328,Rio Guayllabamba
83,1980-03-24,147.806,Rio Guayllabamba
84,1980-03-25,96.245,Rio Guayllabamba
85,1980-03-26,71.91,Rio Guayllabamba
86,1980-03-27,75.059,Rio Guayllabamba
87,1980-03-28,66.723,Rio Guayllabamba
88,1980-03-29,68.129,Rio Guayllabamba
89,1980-03-30,64.866,Rio Guayllabamba
90,1980-03-31,71.051,Rio Guayllabamba
91,1980-04-01,87.716,Rio Guayllabamba
92,1980-04-02,117.768,Rio Guayllabamba
93,1980-04-03,164.947,Rio Guayllabamba
94,1980-04-04,184.75,Rio Guayllabamba
95,1980-04-05,183.896,Rio Guayllabamba
96,1980-04-06,156.486,Rio Guayllabamba
97,1980-04-07,130.335,Rio Guayllabamba
98,1980-04-08,177.197,Rio Guayllabamba
99,1980-04-09,271.675,Rio Guayllabamba
100,1980-04-10,207.925,Rio Guayllabamba
101,1980-04-11,103.521,Rio Guayllabamba
102,1980-04-12,82.75,Rio Guayllabamba
103,1980-04-13,69.615,Rio Guayllabamba
104,1980-04-14,54.793,Rio Guayllabamba
105,1980-04-15,81.337,Rio Guayllabamba
106,1980-04-16,94.983,Rio Guayllabamba
107,1980-04-17,63.419,Rio Guayllabamba
108,1980-04-18,59.992,Rio Guayllabamba
109,1980-04-19,73.068,Rio Guayllabamba
110,1980-04-20,126.507,Rio Guayllabamba
111,1980-04-21,151.512,Rio Guayllabamba
112,1980-04-22,91.63,Rio Guayllabamba
113,1980-04-23,113.16,Rio Guayllabamba
114,1980-04-24,127.974,Rio Guayllabamba
115,1980-04-25,116.821,Rio Guayllabamba
116,1980-04-26,121.998,Rio Guayllabamba
117,1980-04-27,115.021,Rio Guayllabamba
118,1980-04-28,136.027,Rio Guayllabamba
119,1980-04-29,124.024,Rio Guayllabamba
120,1980-04-30,195.006,Rio Guayllabamba
121,1980-05-01,213.195,Rio Guayllabamba
122,1980-05-02,203.974,Rio Guayllabamba
123,1980-05-03,185.211,Rio Guayllabamba
124,1980-05-04,138.848,Rio Guayllabamba
125,1980-05-05,152.003,Rio Guayllabamba
126,1980-05-06,147.339,Rio Guayllabamba
127,1980-05-07,111.06,Rio Guayllabamba
128,1980-05-08,119.139,Rio Guayllabamba
129,1980-05-09,121.025,Rio Guayllabamba
130,1980-05-10,99.929,Rio Guayllabamba
131,1980-05-11,80.746,Rio Guayllabamba
132,1980-05-12,77.526,Rio Guayllabamba
133,1980-05-13,79.655,Rio Guayllabamba
134,1980-05-14,115.223,Rio Guayllabamba
135,1980-05-15,123.269,Rio Guayllabamba
136,1980-05-16,107.308,Rio Guayllabamba
137,1980-05-17,103.29,Rio Guayllabamba
138,1980-05-18,103.031,Rio Guayllabamba
139,1980-05-19,130.499,Rio Guayllabamba
140,1980-05-20,127.087,Rio Guayllabamba
141,1980-05-21,77.527,Rio Guayllabamba
142,1980-05-22,64.729,Rio Guayllabamba
143,1980-05-23,82.474,Rio Guayllabamba
144,1980-05-24,102.207,Rio Guayllabamba
145,1980-05-25,111.104,Rio Guayllabamba
146,1980-05-26,100.531,Rio Guayllabamba
147,1980-05-27,101.97,Rio Guayllabamba
148,1980-05-28,82.625,Rio Guayllabamba
149,1980-05-29,57.593,Rio Guayllabamba
150,1980-05-30,69.352,Rio Guayllabamba
151,1980-05-31,76.788,Rio Guayllabamba
152,1980-06-01,91.142,Rio Guayllabamba
153,1980-06-02,99.635,Rio Guayllabamba
154,1980-06-03,107.314,Rio Guayllabamba
155,1980-06-04,91.192,Rio Guayllabamba
156,1980-06-05,68.717,Rio Guayllabamba
157,1980-06-06,73.201,Rio Guayllabamba
158,1980-06-07,75.794,Rio Guayllabamba
159,1980-06-08,62.82,Rio Guayllabamba
160,1980-06-09,62.661,Rio Guayllabamba
161,1980-06-10,72.792,Rio Guayllabamba
162,1980-06-11,80.21,Rio Guayllabamba
163,1980-06-12,123.06,Rio Guayllabamba
164,1980-06-13,162.685,Rio Guayllabamba
165,1980-06-14,124.392,Rio Guayllabamba
166,1980-06-15,63.396,Rio Guayllabamba
167,1980-06-16,48.733,Rio Guayllabamba
168,1980-06-17,46.68,Rio Guayllabamba
169,1980-06-18,48.467,Rio Guayllabamba
170,1980-06-19,58.987,Rio Guayllabamba
171,1980-06-20,62.067,Rio Guayllabamba
172,1980-06-21,56.599,Rio Guayllabamba
173,1980-06-22,58.863,Rio Guayllabamba
174,1980-06-23,57.454,Rio Guayllabamba
175,1980-06-24,54.227,Rio Guayllabamba
176,1980-06-25,53.589,Rio Guayllabamba
177,1980-06-26,56.673,Rio Guayllabamba
178,1980-06-27,55.27,Rio Guayllabamba
179,1980-06-28,57.377,Rio Guayllabamba
180,1980-06-29,59.675,Rio Guayllabamba
181,1980-06-30,53.793,Rio Guayllabamba
182,1980-07-01,46.578,Rio Guayllabamba
183,1980-07-02,49.096,Rio Guayllabamba
184,1980-07-03,44.167,Rio Guayllabamba
185,1980-07-04,42.268,Rio Guayllabamba
186,1980-07-05,49.861,Rio Guayllabamba
187,1980-07-06,61.415,Rio Guayllabamba
188,1980-07-07,45.892,Rio Guayllabamba
189,1980-07-08,38.694,Rio Guayllabamba
190,1980-07-09,37.901,Rio Guayllabamba
191,1980-07-10,38.553,Rio Guayllabamba
192,1980-07-11,49.912,Rio Guayllabamba
193,1980-07-12,53.466,Rio Guayllabamba
194,1980-07-13,42.356,Rio Guayllabamba
195,1980-07-14,42.422,Rio Guayllabamba
196,1980-07-15,40.056,Rio Guayllabamba
197,1980-07-16,41.428,Rio Guayllabamba
198,1980-07-17,47.428,Rio Guayllabamba
199,1980-07-18,38.381,Rio Guayllabamba
200,1980-07-19,42.164,Rio Guayllabamba
201,1980-07-20,45.567,Rio Guayllabamba
202,1980-07-21,40.65,Rio Guayllabamba
203,1980-07-22,40.641,Rio Guayllabamba
204,1980-07-23,42.964,Rio Guayllabamba
205,1980-07-24,41.184,Rio Guayllabamba
206,1980-07-25,40.4,Rio Guayllabamba
207,1980-07-26,40.88,Rio Guayllabamba
208,1980-07-27,40.582,Rio Guayllabamba
209,1980-07-28,43.407,Rio Guayllabamba
210,1980-07-29,47.894,Rio Guayllabamba
211,1980-07-30,44.761,Rio Guayllabamba
212,1980-07-31,53.497,Rio Guayllabamba
213,1980-08-01,48.973,Rio Guayllabamba
214,1980-08-02,42.175,Rio Guayllabamba
215,1980-08-03,46.372,Rio Guayllabamba
216,1980-08-04,45.228,Rio Guayllabamba
217,1980-08-05,44.737,Rio Guayllabamba
218,1980-08-06,59.622,Rio Guayllabamba
219,1980-08-07,71.561,Rio Guayllabamba
220,1980-08-08,66.982,Rio Guayllabamba
221,1980-08-09,78.92,Rio Guayllabamba
222,1980-08-10,79.394,Rio Guayllabamba
223,1980-08-11,55.489,Rio Guayllabamba
224,1980-08-12,37.848,Rio Guayllabamba
225,1980-08-13,31.234,Rio Guayllabamba
226,1980-08-14,36.062,Rio Guayllabamba
227,1980-08-15,43.944,Rio Guayllabamba
228,1980-08-16,50.038,Rio Guayllabamba
229,1980-08-17,46.353,Rio Guayllabamba
230,1980-08-18,58.099,Rio Guayllabamba
231,1980-08-19,85.999,Rio Guayllabamba
232,1980-08-20,84.026,Rio Guayllabamba
233,1980-08-21,88.879,Rio Guayllabamba
234,1980-08-22,76.279,Rio Guayllabamba
235,1980-08-23,58.687,Rio Guayllabamba
236,1980-08-24,50.882,Rio Guayllabamba
237,1980-08-25,32.36,Rio Guayllabamba
238,1980-08-26,26.635,Rio Guayllabamba
239,1980-08-27,30.432,Rio Guayllabamba
240,1980-08-28,39.899,Rio Guayllabamba
241,1980-08-29,58.735,Rio Guayllabamba
242,1980-08-30,73.132,Rio Guayllabamba
243,1980-08-31,60.029,Rio Guayllabamba
244,1980-09-01,61.031,Rio Guayllabamba
245,1980-09-02,65.119,Rio Guayllabamba
246,1980-09-03,60.978,Rio Guayllabamba
247,1980-09-04,62.403,Rio Guayllabamba
248,1980-09-05,48.896,Rio Guayllabamba
249,1980-09-06,38.006,Rio Guayllabamba
250,1980-09-07,37.343,Rio Guayllabamba
251,1980-09-08,44.105,Rio Guayllabamba
252,1980-09-09,84.289,Rio Guayllabamba
253,1980-09-10,115.706,Rio Guayllabamba
254,1980-09-11,75.497,Rio Guayllabamba
255,1980-09-12,34.016,Rio Guayllabamba
256,1980-09-13,46.97,Rio Guayllabamba
257,1980-09-14,55.012,Rio Guayllabamba
258,1980-09-15,101.749,Rio Guayllabamba
259,1980-09-16,127.196,Rio Guayllabamba
260,1980-09-17,82.015,Rio Guayllabamba
261,1980-09-18,79.175,Rio Guayllabamba
262,1980-09-19,109.328,Rio Guayllabamba
263,1980-09-20,154.283,Rio Guayllabamba
264,1980-09-21,168.711,Rio Guayllabamba
265,1980-09-22,113.557,Rio Guayllabamba
266,1980-09-23,94.363,Rio Guayllabamba
267,1980-09-24,73.688,Rio Guayllabamba
268,1980-09-25,83.248,Rio Guayllabamba
269,1980-09-26,75.337,Rio Guayllabamba
270,1980-09-27,59.615,Rio Guayllabamba
271,1980-09-28,59.332,Rio Guayllabamba
272,1980-09-29,75.912,Rio Guayllabamba
273,1980-09-30,107.711,Rio Guayllabamba
274,1980-10-01,126.337,Rio Guayllabamba
275,1980-10-02,119.061,Rio Guayllabamba
276,1980-10-03,107.787,Rio Guayllabamba
277,1980-10-04,96.561,Rio Guayllabamba
278,1980-10-05,97.65,Rio Guayllabamba
279,1980-10-06,124.797,Rio Guayllabamba
280,1980-10-07,212.665,Rio Guayllabamba
281,1980-10-08,297.656,Rio Guayllabamba
282,1980-10-09,242.795,Rio Guayllabamba
283,1980-10-10,205.551,Rio Guayllabamba
284,1980-10-11,150.54,Rio Guayllabamba
285,1980-10-12,96.385,Rio Guayllabamba
286,1980-10-13,100.439,Rio Guayllabamba
287,1980-10-14,87.801,Rio Guayllabamba
288,1980-10-15,76.014,Rio Guayllabamba
289,1980-10-16,84.21,Rio Guayllabamba
290,1980-10-17,99.461,Rio Guayllabamba
291,1980-10-18,117.129,Rio Guayllabamba
292,1980-10-19,156.884,Rio Guayllabamba
293,1980-10-20,174.1,Rio Guayllabamba
294,1980-10-21,159.358,Rio Guayllabamba
295,1980-10-22,102.553,Rio Guayllabamba
296,1980-10-23,86.15,Rio Guayllabamba
297,1980-10-24,79.382,Rio Guayllabamba
298,1980-10-25,64.683,Rio Guayllabamba
299,1980-10-26,61.128,Rio Guayllabamba
300,1980-10-27,91.852,Rio Guayllabamba
301,1980-10-28,91.956,Rio Guayllabamba
302,1980-10-29,57.268,Rio Guayllabamba
303,1980-10-30,72.54,Rio Guayllabamba
304,1980-10-31,92.3,Rio Guayllabamba
305,1980-11-01,88.657,Rio Guayllabamba
306,1980-11-02,121.281,Rio Guayllabamba
307,1980-11-03,139.936,Rio Guayllabamba
308,1980-11-04,135.705,Rio Guayllabamba
309,1980-11-05,146.745,Rio Guayllabamba
310,1980-11-06,111.669,Rio Guayllabamba
311,1980-11-07,74.235,Rio Guayllabamba
312,1980-11-08,48.005,Rio Guayllabamba
313,1980-11-09,43.214,Rio Guayllabamba
314,1980-11-10,42.264,Rio Guayllabamba
315,1980-11-11,42.4,Rio Guayllabamba
316,1980-11-12,49.077,Rio Guayllabamba
317,1980-11-13,59.882,Rio Guayllabamba
318,1980-11-14,65.983,Rio Guayllabamba
319,1980-11-15,87.043,Rio Guayllabamba
320,1980-11-16,116.787,Rio Guayllabamba
321,1980-11-17,140.632,Rio Guayllabamba
322,1980-11-18,100.634,Rio Guayllabamba
323,1980-11-19,101.793,Rio Guayllabamba
324,1980-11-20,133.421,Rio Guayllabamba
325,1980-11-21,123.531,Rio Guayllabamba
326,1980-11-22,66.913,Rio Guayllabamba
327,1980-11-23,77.532,Rio Guayllabamba
328,1980-11-24,97.762,Rio Guayllabamba
329,1980-11-25,90.361,Rio Guayllabamba
330,1980-11-26,85.924,Rio Guayllabamba
331,1980-11-27,134.959,Rio Guayllabamba
332,1980-11-28,169.706,Rio Guayllabamba
333,1980-11-29,125.041,Rio Guayllabamba
334,1980-11-30,163.76,Rio Guayllabamba
335,1980-12-01,155.881,Rio Guayllabamba
336,1980-12-02,109.76,Rio Guayllabamba
337,1980-12-03,102.954,Rio Guayllabamba
338,1980-12-04,87.317,Rio Guayllabamba
339,1980-12-05,88.252,Rio Guayllabamba
340,1980-12-06,104.064,Rio Guayllabamba
341,1980-12-07,98.819,Rio Guayllabamba
342,1980-12-08,71.015,Rio Guayllabamba
343,1980-12-09,81.102,Rio Guayllabamba
344,1980-12-10,87.974,Rio Guayllabamba
345,1980-12-11,70.969,Rio Guayllabamba
346,1980-12-12,60.403,Rio Guayllabamba
347,1980-12-13,74.893,Rio Guayllabamba
348,1980-12-14,115.674,Rio Guayllabamba
349,1980-12-15,165.828,Rio Guayllabamba
350,1980-12-16,129.87,Rio Guayllabamba
351,1980-12-17,121.397,Rio Guayllabamba
352,1980-12-18,221.245,Rio Guayllabamba
353,1980-12-19,234.739,Rio Guayllabamba
354,1980-12-20,93.5,Rio Guayllabamba
355,1980-12-21,115.296,Rio Guayllabamba
356,1980-12-22,137.109,Rio Guayllabamba
357,1980-12-23,106.824,Rio Guayllabamba
358,1980-12-24,56.844,Rio Guayllabamba
359,1980-12-25,67.433,Rio Guayllabamba
360,1980-12-26,100.932,Rio Guayllabamba
361,1980-12-27,122.78,Rio Guayllabamba
362,1980-12-28,134.991,Rio Guayllabamba
363,1980-12-29,136.56,Rio Guayllabamba
364,1980-12-30,107.914,Rio Guayllabamba
365,1980-12-31,85.038,Rio Guayllabamba
366,1981-01-01,124.472,Rio Guayllabamba
367,1981-01-02,143.4,Rio Guayllabamba
368,1981-01-03,120.85,Rio Guayllabamba
369,1981-01-04,92.376,Rio Guayllabamba
370,1981-01-05,89.65,Rio Guayllabamba
371,1981-01-06,94.587,Rio Guayllabamba
372,1981-01-07,82.289,Rio Guayllabamba
373,1981-01-08,97.35,Rio Guayllabamba
374,1981-01-09,139.165,Rio Guayllabamba
375,1981-01-10,170.816,Rio Guayllabamba
376,1981-01-11,146.585,Rio Guayllabamba
377,1981-01-12,146.178,Rio Guayllabamba
378,1981-01-13,198.789,Rio Guayllabamba
379,1981-01-14,178.378,Rio Guayllabamba
380,1981-01-15,144.379,Rio Guayllabamba
381,1981-01-16,125.763,Rio Guayllabamba
382,1981-01-17,87.486,Rio Guayllabamba
383,1981-01-18,99.825,Rio Guayllabamba
384,1981-01-19,110.934,Rio Guayllabamba
385,1981-01-20,131.876,Rio Guayllabamba
386,1981-01-21,138.804,Rio Guayllabamba
387,1981-01-22,149.905,Rio Guayllabamba
388,1981-01-23,156.933,Rio Guayllabamba
389,1981-01-24,147.915,Rio Guayllabamba
390,1981-01-25,149.192,Rio Guayllabamba
391,1981-01-26,113.878,Rio Guayllabamba
392,1981-01-27,84.729,Rio Guayllabamba
393,1981-01-28,115.858,Rio Guayllabamba
394,1981-01-29,139.712,Rio Guayllabamba
395,1981-01-30,152.989,Rio Guayllabamba
396,1981-01-31,165.769,Rio Guayllabamba
397,1981-02-01,170.938,Rio Guayllabamba
398,1981-02-02,274.113,Rio Guayllabamba
399,1981-02-03,264.847,Rio Guayllabamba
400,1981-02-04,147.775,Rio Guayllabamba
401,1981-02-05,182.448,Rio Guayllabamba
402,1981-02-06,272.815,Rio Guayllabamba
403,1981-02-07,290.229,Rio Guayllabamba
404,1981-02-08,202.312,Rio Guayllabamba
405,1981-02-09,170.393,Rio Guayllabamba
406,1981-02-10,191.591,Rio Guayllabamba
407,1981-02-11,146.022,Rio Guayllabamba
408,1981-02-12,88.182,Rio Guayllabamba
409,1981-02-13,125.445,Rio Guayllabamba
410,1981-02-14,166.224,Rio Guayllabamba
411,1981-02-15,175.21,Rio Guayllabamba
412,1981-02-16,176.568,Rio Guayllabamba
413,1981-02-17,182.878,Rio Guayllabamba
414,1981-02-18,197.295,Rio Guayllabamba
415,1981-02-19,257.507,Rio Guayllabamba
416,1981-02-20,250.304,Rio Guayllabamba
417,1981-02-21,182.699,Rio Guayllabamba
418,1981-02-22,189.698,Rio Guayllabamba
419,1981-02-23,187.353,Rio Guayllabamba
420,1981-02-24,173.954,Rio Guayllabamba
421,1981-02-25,170.647,Rio Guayllabamba
422,1981-02-26,151.155,Rio Guayllabamba
423,1981-02-27,110.434,Rio Guayllabamba
424,1981-02-28,101.949,Rio Guayllabamba
425,1981-03-01,134.969,Rio Guayllabamba
426,1981-03-02,149.247,Rio Guayllabamba
427,1981-03-03,126.34,Rio Guayllabamba
428,1981-03-04,124.594,Rio Guayllabamba
429,1981-03-05,137.339,Rio Guayllabamba
430,1981-03-06,157.288,Rio Guayllabamba
431,1981-03-07,195.599,Rio Guayllabamba
432,1981-03-08,266.822,Rio Guayllabamba
433,1981-03-09,325.58,Rio Guayllabamba
434,1981-03-10,265.019,Rio Guayllabamba
435,1981-03-11,281.218,Rio Guayllabamba
436,1981-03-12,261.458,Rio Guayllabamba
437,1981-03-13,337.591,Rio Guayllabamba
438,1981-03-14,365.852,Rio Guayllabamba
439,1981-03-15,318.14,Rio Guayllabamba
440,1981-03-16,302.38,Rio Guayllabamba
441,1981-03-17,314.105,Rio Guayllabamba
442,1981-03-18,209.19,Rio Guayllabamba
443,1981-03-19,174.886,Rio Guayllabamba
444,1981-03-20,149.475,Rio Guayllabamba
445,1981-03-21,129.254,Rio Guayllabamba
446,1981-03-22,245.781,Rio Guayllabamba
447,1981-03-23,301.151,Rio Guayllabamba
448,1981-03-24,191.308,Rio Guayllabamba
449,1981-03-25,176.999,Rio Guayllabamba
450,1981-03-26,203.736,Rio Guayllabamba
451,1981-03-27,169.325,Rio Guayllabamba
452,1981-03-28,129.968,Rio Guayllabamba
453,1981-03-29,126.093,Rio Guayllabamba
454,1981-03-30,156.197,Rio Guayllabamba
455,1981-03-31,243.368,Rio Guayllabamba
456,1981-04-01,221.015,Rio Guayllabamba
457,1981-04-02,116.258,Rio Guayllabamba
458,1981-04-03,106.366,Rio Guayllabamba
459,1981-04-04,128.39,Rio Guayllabamba
460,1981-04-05,148.753,Rio Guayllabamba
461,1981-04-06,174.208,Rio Guayllabamba
462,1981-04-07,276.44,Rio Guayllabamba
463,1981-04-08,413.311,Rio Guayllabamba
464,1981-04-09,321.608,Rio Guayllabamba
465,1981-04-10,152.704,Rio Guayllabamba
466,1981-04-11,95.133,Rio Guayllabamba
467,1981-04-12,113.05,Rio Guayllabamba
468,1981-04-13,142.454,Rio Guayllabamba
469,1981-04-14,149.263,Rio Guayllabamba
470,1981-04-15,170.203,Rio Guayllabamba
471,1981-04-16,162.292,Rio Guayllabamba
472,1981-04-17,166.981,Rio Guayllabamba
473,1981-04-18,198.25,Rio Guayllabamba
474,1981-04-19,231.573,Rio Guayllabamba
475,1981-04-20,249.313,Rio Guayllabamba
476,1981-04-21,201.652,Rio Guayllabamba
477,1981-04-22,104.059,Rio Guayllabamba
478,1981-04-23,141.228,Rio Guayllabamba
479,1981-04-24,223.04,Rio Guayllabamba
480,1981-04-25,284.157,Rio Guayllabamba
481,1981-04-26,342.885,Rio Guayllabamba
482,1981-04-27,294.565,Rio Guayllabamba
483,1981-04-28,209.842,Rio Guayllabamba
484,1981-04-29,316.827,Rio Guayllabamba
485,1981-04-30,395.476,Rio Guayllabamba
486,1981-05-01,281.45,Rio Guayllabamba
487,1981-05-02,223.319,Rio Guayllabamba
488,1981-05-03,221.13,Rio Guayllabamba
489,1981-05-04,149.499,Rio Guayllabamba
490,1981-05-05,149.448,Rio Guayllabamba
491,1981-05-06,247.908,Rio Guayllabamba
492,1981-05-07,340.612,Rio Guayllabamba
493,1981-05-08,311.006,Rio Guayllabamba
494,1981-05-09,290.573,Rio Guayllabamba
495,1981-05-10,218.721,Rio Guayllabamba
496,1981-05-11,139.908,Rio Guayllabamba
497,1981-05-12,123.089,Rio Guayllabamba
498,1981-05-13,148.398,Rio Guayllabamba
499,1981-05-14,197.0,Rio Guayllabamba
500,1981-05-15,198.536,Rio Guayllabamba
501,1981-05-16,287.902,Rio Guayllabamba
502,1981-05-17,381.151,Rio Guayllabamba
503,1981-05-18,280.351,Rio Guayllabamba
504,1981-05-19,221.401,Rio Guayllabamba
505,1981-05-20,205.534,Rio Guayllabamba
506,1981-05-21,161.242,Rio Guayllabamba
507,1981-05-22,109.737,Rio Guayllabamba
508,1981-05-23,124.023,Rio Guayllabamba
509,1981-05-24,158.199,Rio Guayllabamba
510,1981-05-25,208.377,Rio Guayllabamba
511,1981-05-26,223.916,Rio Guayllabamba
512,1981-05-27,235.71,Rio Guayllabamba
513,1981-05-28,292.223,Rio Guayllabamba
514,1981-05-29,259.642,Rio Guayllabamba
515,1981-05-30,207.793,Rio Guayllabamba
516,1981-05-31,221.465,Rio Guayllabamba
517,1981-06-01,213.779,Rio Guayllabamba
518,1981-06-02,125.137,Rio Guayllabamba
519,1981-06-03,105.624,Rio Guayllabamba
520,1981-06-04,87.361,Rio Guayllabamba
521,1981-06-05,86.476,Rio Guayllabamba
522,1981-06-06,91.373,Rio Guayllabamba
523,1981-06-07,92.656,Rio Guayllabamba
524,1981-06-08,104.281,Rio Guayllabamba
525,1981-06-09,141.072,Rio Guayllabamba
526,1981-06-10,194.92,Rio Guayllabamba
527,1981-06-11,209.364,Rio Guayllabamba
528,1981-06-12,178.384,Rio Guayllabamba
529,1981-06-13,182.105,Rio Guayllabamba
530,1981-06-14,197.652,Rio Guayllabamba
531,1981-06-15,143.194,Rio Guayllabamba
532,1981-06-16,91.298,Rio Guayllabamba
533,1981-06-17,93.72,Rio Guayllabamba
534,1981-06-18,120.784,Rio Guayllabamba
535,1981-06-19,145.097,Rio Guayllabamba
536,1981-06-20,166.589,Rio Guayllabamba
537,1981-06-21,151.324,Rio Guayllabamba
538,1981-06-22,117.589,Rio Guayllabamba
539,1981-06-23,109.429,Rio Guayllabamba
540,1981-06-24,101.731,Rio Guayllabamba
541,1981-06-25,89.686,Rio Guayllabamba
542,1981-06-26,94.059,Rio Guayllabamba
543,1981-06-27,92.001,Rio Guayllabamba
544,1981-06-28,94.518,Rio Guayllabamba
545,1981-06-29,107.019,Rio Guayllabamba
546,1981-06-30,120.072,Rio Guayllabamba
547,1981-07-01,136.743,Rio Guayllabamba
548,1981-07-02,161.184,Rio Guayllabamba
549,1981-07-03,166.894,Rio Guayllabamba
550,1981-07-04,156.795,Rio Guayllabamba
551,1981-07-05,146.897,Rio Guayllabamba
552,1981-07-06,131.141,Rio Guayllabamba
553,1981-07-07,100.271,Rio Guayllabamba
554,1981-07-08,84.781,Rio Guayllabamba
555,1981-07-09,78.579,Rio Guayllabamba
556,1981-07-10,104.315,Rio Guayllabamba
557,1981-07-11,118.518,Rio Guayllabamba
558,1981-07-12,111.512,Rio Guayllabamba
559,1981-07-13,96.716,Rio Guayllabamba
560,1981-07-14,84.557,Rio Guayllabamba
561,1981-07-15,71.628,Rio Guayllabamba
562,1981-07-16,69.875,Rio Guayllabamba
563,1981-07-17,98.287,Rio Guayllabamba
564,1981-07-18,114.017,Rio Guayllabamba
565,1981-07-19,99.999,Rio Guayllabamba
566,1981-07-20,88.068,Rio Guayllabamba
567,1981-07-21,77.177,Rio Guayllabamba
568,1981-07-22,75.016,Rio Guayllabamba
569,1981-07-23,67.107,Rio Guayllabamba
570,1981-07-24,58.793,Rio Guayllabamba
571,1981-07-25,56.215,Rio Guayllabamba
572,1981-07-26,56.282,Rio Guayllabamba
573,1981-07-27,55.423,Rio Guayllabamba
574,1981-07-28,54.763,Rio Guayllabamba
575,1981-07-29,52.779,Rio Guayllabamba
576,1981-07-30,52.958,Rio Guayllabamba
577,1981-07-31,54.571,Rio Guayllabamba
578,1981-08-01,53.635,Rio Guayllabamba
579,1981-08-02,57.104,Rio Guayllabamba
580,1981-08-03,64.418,Rio Guayllabamba
581,1981-08-04,58.724,Rio Guayllabamba
